week_start,sku_code,territory,distributor_id,primary_sales_units,primary_sales_value
2026-04-21,SK-010,Kolkata,0KOL-D2,461,10372.5
21-04-2026,SK-010,Lucknow,LUC-D1,327,7357.5
2026-04-21,SK-010,Mumbai,MUM-D2,505,11362.5
2026-04-21,SK-010,Patna,PAT-D2,371,8347.5
2026-04-21,SK-010,Pune,PUN-D2,542,"12,195"
2026-04-21,SL-001,Ahmedabad,AHM-D2,1322,59490.0
2026-04-21,SL-001,BGL,BEN-D2,1313,59085.0
2026-04-21,SL-001,Chennai,CHE-D1,1088,48960.0
04/21/26,SL-001,Delhi,DEL-D1,1317,59265.0
2026-04-21,SL-001,Guwahati,GUW-D2,615,27675.0
2026-04-21,SL-001,Hyderabad,HYD-D2,1188,"53,460"
21 Apr 2026,SL-001,Jaipur,JAI-D1,666,29970.0
2026-04-21,SL-001,Kolkata,KOL-D2,1237,"Rs 55,665"
2026-04-21,SL-001,Lucknow,LUC-D2,644,28980.0
2026-04-21,SL-001,Mumbai,MUM-D2,1047,47115.0
04/21/26,SL-001,Patna,PAT-D1,674,30330.0
2026-04-21,SL-001,Pune,PUN-D1,1368,"Rs 61,560"
2026-04-21,SL-002,Ahmedabad,AHM-D2,1260,56700.0
21-04-2026,SL-002,BGL,BEN-D2,1114,50130.0
2026-04-21,SL-002,Chennai,CHE-D1,1008,45360.0
2026-04-21,SL-002,Delhi,DEL-D1,1335,60075.0
2026-04-21,SL-002,Guwahati,GUW-D1,722,32490.0
2026-04-21,SL-002,Hyderabad,HYD-D2,9999,44370.0
2026-04-21,SL-002,Jaipur,0JAI-D2,-1,34560.0
2026-04-21,SL-002,Kolkata,KOL-D1,,62775.0
2026-04-21,SL-002,Lucknow,LUC-D1,616,"Rs 27,720"
2026-04-21,SL-002,Mumbai,MUM-D2,1041,46845.0
04/21/26,SL-002,Patna,PAT-D2,702,31590.0
21 Apr 2026,SL-002,Pune,PUN-D1,1073,48285.0
2026-04-21,SL-003,Ahmedabad,AHM-D2,1379,62055.0
2026-04-21,SL-003,BGL,BEN-D2,1296,58320.0
2026-04-21,SL-003,Chennai,CHE-D1,1164,52380.0
2026-04-21,SL-003,Delhi,DEL-D2,1220,"54,900"
2026-04-21,SL-003,Guwahati,GUW-D2,724,32580.0
2026-04-21,SL-003,Hyderabad,HYD-D1,1181,53145.0
2026-04-21,SL-003,Jaipur,JAI-D2,794,35730.0
2026-04-21,SL-003,Kolkata,KOL-D2,965,43425.0
21-04-2026,SL-003,Lucknow,LUC-D1,736,33120.0
2026-04-21,SL-003,Mumbai,MUM-D1,1196,53820.0
2026-04-21,SL-003,Patna,PAT-D1,808,36360.0
2026-04-21,SL-003,Pune,0PUN-D2,1243,55935.0
21-04-2026,SL-004,Ahmedabad,AHM-D2,589,48592.5
2026-04-21,SL-004,BGL,BEN-D2,555,45787.5
2026-04-21,SL-004,Chennai,CHE-D1,480,39600.0
2026-04-21,SL-004,Delhi,DEL-D2,436,"Rs 35,970"
2026-04-21,SL-004,Guwahati,GUW-D1,325,26812.5
2026-04-21,SL-004,Hyderabad,HYD-D2,422,34815.0
2026-04-21,SL-004,Jaipur,JAI-D1,369,30442.5
2026-04-21,SL-004,Kolkata,KOL-D1,517,"42,652"
2026-04-21,SL-004,Lucknow,LUC-D2,292,24090.0
2026-04-21,SL-004,Mumbai,MUM-D2,495,40837.5
2026-04-21,SL-004,Patna,PAT-D1,275,22687.5
2026-04-21,SL-004,Pune,PUN-D1,563,46447.5
2026-04-21,SL-005,Ahmedabad,AHM-D2,491,40507.5
2026-04-21,SL-005,BGL,BEN-D2,515,42487.5
2026-04-21,SL-005,Chennai,CHE-D2,528,43560.0
2026-04-21,SL-005,Delhi,DEL-D1,418,34485.0
2026-04-21,SL-005,Guwahati,GUW-D1,285,23512.5
2026-04-21,SL-005,Hyderabad,HYD-D1,#N/A,37290.0
2026-04-21,SL-005,Jaipur,JAI-D2,378,31185.0
2026-04-21,SL-005,Kolkata,KOL-D2,488,40260.0
2026-04-21,SL-005,Lucknow,LUC-D2,277,22852.5
2026-04-21,SL-005,Mumbai,MUM-D2,#N/A,45622.5
2026-04-21,SL-005,Patna,PAT-D1,385,31762.5
2026-04-21,SL-005,Pune,PUN-D2,-1,40095.0
2026-04-21,SL-006,Ahmedabad,AHM-D1,436,35970.0
2026-04-21,SL-006,BGL,BEN-D2,490,40425.0
2026-04-21,SL-006,Chennai,CHE-D1,441,36382.5
2026-04-21,SL-006,Delhi,DEL-D1,450,37125.0
2026-04-21,SL-006,Guwahati,0GUW-D2,290,23925.0
2026-04-21,SL-006,Hyderabad,HYD-D1,507,41827.5
2026-04-21,SL-006,Jaipur,JAI-D2,374,30855.0
21 Apr 2026,SL-006,Kolkata,KOL-D2,549,"Rs 45,292"
21 Apr 2026,SL-006,Lucknow,LUC-D1,323,26647.5
2026-04-21,SL-006,Mumbai,MUM-D2,459,37867.5
2026-04-21,SL-006,Patna,PAT-D2,303,24997.5
2026-04-21,SL-006,Pune,PUN-D1,,"Rs 43,395"
04/21/26,SL-007,Ahmedabad,AHM-D2,197,29402.25
2026-04-21,SL-007,BGL,BEN-D1,231,34476.75
04/21/26,SL-007,Chennai,CHE-D2,218,32536.5
04/21/26,SL-007,Delhi,DEL-D2,-1,29551.5
21 Apr 2026,SL-007,Guwahati,GUW-D1,9999,18208.5
2026-04-21,SL-007,Hyderabad,HYD-D1,219,32685.75
2026-04-21,SL-007,Jaipur,JAI-D1,132,"19,701"
21-04-2026,SL-007,Kolkata,KOL-D2,220,32835.0
2026-04-21,SL-007,Lucknow,LUC-D2,128,19104.0
2026-04-21,SL-007,Mumbai,MUM-D1,220,32835.0
2026-04-21,SL-007,Patna,0PAT-D2,111,16566.75
2026-04-21,SL-007,Pune,PUN-D1,220,32835.0
2026-04-21,SL-008,Ahmedabad,AHM-D2,217,32387.25
2026-04-21,SL-008,BGL,BEN-D2,156,23283.0
2026-04-21,SL-008,Chennai,CHE-D1,224,33432.0
2026-04-21,SL-008,Delhi,DEL-D2,-1,32088.75
2026-04-21,SL-008,Guwahati,GUW-D2,147,"21,940"
2026-04-21,SL-008,Hyderabad,HYD-D2,170,25372.5
2026-04-21,SL-008,Jaipur,JAI-D1,133,19850.25
2026-04-21,SL-008,Kolkata,0KOL-D2,202,30148.5
2026-04-21,SL-008,Lucknow,LUC-D2,110,16417.5
21 Apr 2026,SL-008,Mumbai,MUM-D2,177,26417.25
2026-04-21,SL-008,Patna,PAT-D2,143,"21,343"
04/21/26,SL-008,Pune,PUN-D2,167,"Rs 24,925"
2026-04-21,SL-009,Ahmedabad,AHM-D2,199,29700.75
2026-04-21,SL-009,BGL,0BEN-D1,202,30148.5
2026-04-21,SL-009,Chennai,CHE-D1,226,33730.5
2026-04-21,SL-009,Delhi,DEL-D1,234,34924.5
2026-04-21,SL-009,Guwahati,GUW-D2,116,17313.0
2026-04-21,SL-009,Hyderabad,0HYD-D2,180,26865.0
2026-04-21,SL-009,Jaipur,JAI-D2,113,16865.25
2026-04-21,SL-009,Kolkata,KOL-D1,229,34178.25
21 Apr 2026,SL-009,Lucknow,0LUC-D1,109,16268.25
2026-04-21,SL-009,Mumbai,MUM-D2,159,23730.75
21-04-2026,SL-009,Patna,0PAT-D1,150,22387.5
2026-04-21,SL-009,Pune,PUN-D1,190,28357.5
2026-04-21,SN-001,Ahmedabad,AHM-D2,1393,62685.0
2026-04-21,SN-001,BGL,BEN-D2,1068,48060.0
2026-04-21,SN-001,Chennai,CHE-D1,960,43200.0
2026-04-21,SN-001,Delhi,DEL-D1,1387,"62,415"
2026-04-21,SN-001,Guwahati,GUW-D2,763,34335.0
2026-04-21,SN-001,Hyderabad,HYD-D1,1369,61605.0
2026-04-21,SN-001,Jaipur,JAI-D1,842,37890.0
2026-04-21,SN-001,Kolkata,KOL-D2,1343,60435.0
2026-04-21,SN-001,Lucknow,LUC-D1,786,35370.0
21 Apr 2026,SN-001,Mumbai,0MUM-D1,1326,59670.0
2026-04-21,SN-001,Patna,PAT-D2,884,39780.0
2026-04-21,SN-001,Pune,0PUN-D1,986,44370.0
21-04-2026,SN-002,Ahmedabad,AHM-D2,1011,45495.0
2026-04-21,SN-002,BGL,BEN-D2,989,44505.0
2026-04-21,SN-002,Chennai,CHE-D1,1117,50265.0
21-04-2026,SN-002,Delhi,DEL-D1,1043,46935.0
2026-04-21,SN-002,Guwahati,GUW-D2,618,27810.0
04/21/26,SN-002,Hyderabad,HYD-D1,1253,"56,385"
2026-04-21,SN-002,Jaipur,JAI-D2,775,34875.0
2026-04-21,SN-002,Kolkata,KOL-D1,1172,52740.0
2026-04-21,SN-002,Lucknow,0LUC-D2,729,32805.0
2026-04-21,SN-002,Mumbai,MUM-D2,1055,47475.0
2026-04-21,SN-002,Patna,0PAT-D2,668,30060.0
2026-04-21,SN-002,Pune,0PUN-D1,1086,48870.0
2026-04-21,SN-003,Ahmedabad,AHM-D2,1283,57735.0
2026-04-21,SN-003,BGL,BEN-D2,1111,49995.0
2026-04-21,SN-003,Chennai,CHE-D1,1181,53145.0
2026-04-21,SN-003,Delhi,DEL-D2,1123,50535.0
2026-04-21,SN-003,Guwahati,0GUW-D1,623,28035.0
2026-04-21,SN-003,Hyderabad,HYD-D1,1109,49905.0
2026-04-21,SN-003,Jaipur,0JAI-D1,894,40230.0
2026-04-21,SN-003,Kolkata,KOL-D1,1286,57870.0
2026-04-21,SN-003,Lucknow,LUC-D2,795,35775.0
2026-04-21,SN-003,Mumbai,MUM-D2,1326,59670.0
2026-04-21,SN-003,Patna,PAT-D2,786,35370.0
2026-04-21,SN-003,Pune,PUN-D2,1253,56385.0
2026-04-21,SN-004,Ahmedabad,AHM-D2,561,46282.5
2026-04-21,SN-004,BGL,BEN-D2,472,38940.0
2026-04-21,SN-004,Chennai,CHE-D2,543,44797.5
2026-04-21,SN-004,Delhi,DEL-D1,464,"Rs 38,280"
2026-04-21,SN-004,Guwahati,0GUW-D1,387,31927.5
2026-04-21,SN-004,Hyderabad,HYD-D2,510,42075.0
2026-04-21,SN-004,Jaipur,JAI-D1,342,28215.0
21 Apr 2026,SN-004,Kolkata,KOL-D1,493,40672.5
21-04-2026,SN-004,Lucknow,LUC-D1,319,26317.5
2026-04-21,SN-004,Mumbai,MUM-D2,525,43312.5
21-04-2026,SN-004,Patna,PAT-D2,283,23347.5
2026-04-21,SN-004,Pune,PUN-D1,517,42652.5
2026-04-21,SN-005,Ahmedabad,AHM-D2,475,39187.5
2026-04-21,SN-005,BGL,BEN-D2,424,34980.0
2026-04-21,SN-005,Chennai,CHE-D1,480,39600.0
2026-04-21,SN-005,Delhi,0DEL-D2,460,37950.0
2026-04-21,SN-005,Guwahati,GUW-D2,329,27142.5
2026-04-21,SN-005,Hyderabad,HYD-D2,470,38775.0
04/21/26,SN-005,Jaipur,JAI-D2,361,29782.5
2026-04-21,SN-005,Kolkata,KOL-D1,492,40590.0
2026-04-21,SN-005,Lucknow,LUC-D2,381,31432.5
2026-04-21,SN-005,Mumbai,MUM-D2,471,38857.5
2026-04-21,SN-005,Patna,PAT-D2,377,31102.5
2026-04-21,SN-005,Pune,PUN-D2,617,50902.5
2026-04-21,SN-006,Ahmedabad,AHM-D2,417,34402.5
2026-04-21,SN-006,BGL,BEN-D2,427,35227.5
2026-04-21,SN-006,Chennai,0CHE-D1,431,35557.5
2026-04-21,SN-006,Delhi,DEL-D2,615,50737.5
2026-04-21,SN-006,Guwahati,0GUW-D1,306,"25,245"
2026-04-21,SN-006,Hyderabad,HYD-D2,590,48675.0
2026-04-21,SN-006,Jaipur,JAI-D1,389,32092.5
2026-04-21,SN-006,Kolkata,KOL-D2,431,"Rs 35,558"
2026-04-21,SN-006,Lucknow,LUC-D2,394,32505.0
2026-04-21,SN-006,Mumbai,MUM-D1,510,42075.0
2026-04-21,SN-006,Patna,PAT-D2,334,27555.0
2026-04-21,SN-006,Pune,PUN-D2,441,36382.5
2026-04-21,SN-007,Ahmedabad,AHM-D1,166,24775.5
21 Apr 2026,SN-007,BGL,BEN-D1,184,27462.0
2026-04-21,SN-007,Chennai,CHE-D1,202,30148.5
2026-04-21,SN-007,Delhi,DEL-D2,201,29999.25
2026-04-21,SN-007,Guwahati,GUW-D1,135,20148.75
2026-04-21,SN-007,Hyderabad,HYD-D1,205,30596.25
2026-04-21,SN-007,Jaipur,JAI-D2,150,22387.5
2026-04-21,SN-007,Kolkata,KOL-D1,197,"29,402"
2026-04-21,SN-007,Lucknow,LUC-D2,132,19701.0
2026-04-21,SN-007,Mumbai,MUM-D2,231,34476.75
2026-04-21,SN-007,Patna,PAT-D2,105,15671.25
2026-04-21,SN-007,Pune,PUN-D1,224,33432.0
2026-04-21,SN-008,Ahmedabad,AHM-D1,180,26865.0
2026-04-21,SN-008,BGL,BEN-D2,231,34476.75
2026-04-21,SN-008,Chennai,0CHE-D1,212,31641.0
2026-04-21,SN-008,Delhi,DEL-D1,234,"34,924"
21-04-2026,SN-008,Guwahati,GUW-D2,132,19701.0
2026-04-21,SN-008,Hyderabad,HYD-D1,NA,34775.25
2026-04-21,SN-008,Jaipur,JAI-D2,145,21641.25
2026-04-21,SN-008,Kolkata,KOL-D2,167,24924.75
21 Apr 2026,SN-008,Lucknow,LUC-D2,119,17760.75
2026-04-21,SN-008,Mumbai,MUM-D1,197,29402.25
2026-04-21,SN-008,Patna,PAT-D1,114,17014.5
2026-04-21,SN-008,Pune,PUN-D2,210,"31,342"
04/21/26,SN-009,Ahmedabad,0AHM-D2,183,27312.75
2026-04-21,SN-009,BGL,BEN-D2,176,26268.0
2026-04-21,SN-009,Chennai,0CHE-D1,194,28954.5
04/21/26,SN-009,Delhi,DEL-D2,190,"Rs 28,358"
2026-04-21,SN-009,Guwahati,GUW-D2,105,15671.25
2026-04-21,SN-009,Hyderabad,HYD-D2,166,"24,776"
2026-04-21,SN-009,Jaipur,JAI-D2,-1,16865.25
21-04-2026,SN-009,Kolkata,KOL-D2,195,29103.75
2026-04-21,SN-009,Lucknow,LUC-D1,142,21193.5
2026-04-21,SN-009,Mumbai,MUM-D1,223,33282.75
04/21/26,SN-009,Patna,PAT-D1,137,20447.25
2026-04-21,SN-009,Pune,PUN-D1,178,26566.5
2026-04-21,TB-001,Ahmedabad,AHM-D2,951,39228.75
2026-04-21,TB-001,BGL,BEN-D1,1366,56347.5
2026-04-21,TB-001,Delhi,DEL-D1,1201,49541.25
21 Apr 2026,TB-001,Guwahati,GUW-D2,811,33453.75
2026-04-21,TB-001,Hyderabad,HYD-D2,1011,41703.75
2026-04-21,TB-001,Jaipur,0JAI-D1,723,29823.75
2026-04-21,TB-001,Kolkata,KOL-D2,1181,"48,716"
2026-04-21,TB-001,Patna,0PAT-D2,785,32381.25
2026-04-21,TB-001,Pune,PUN-D1,1068,44055.0
2026-04-21,TB-002,Ahmedabad,AHM-D2,1147,47313.75
2026-04-21,TB-002,Chennai,CHE-D2,997,41126.25
2026-04-21,TB-002,Delhi,DEL-D1,1341,"Rs 55,316"
2026-04-21,TB-002,Guwahati,GUW-D1,#N/A,"Rs 35,558"
2026-04-21,TB-002,Hyderabad,0HYD-D2,1222,50407.5
2026-04-21,TB-002,Jaipur,JAI-D2,826,34072.5
2026-04-21,TB-002,Kolkata,KOL-D2,1362,56182.5
2026-04-21,TB-002,Patna,PAT-D1,854,35227.5
2026-04-21,TB-002,Pune,PUN-D2,1350,55687.5
2026-04-21,TB-003,Ahmedabad,AHM-D1,1010,41662.5
2026-04-21,TB-003,BGL,BEN-D2,1002,41332.5
2026-04-21,TB-003,Chennai,0CHE-D2,1383,57048.75
21 Apr 2026,TB-003,Delhi,0DEL-D2,1072,44220.0
21 Apr 2026,TB-003,Guwahati,GUW-D2,905,37331.25
2026-04-21,TB-003,Hyderabad,HYD-D2,951,39228.75
21 Apr 2026,TB-003,Jaipur,0JAI-D2,807,33288.75
2026-04-21,TB-003,Kolkata,KOL-D2,1055,43518.75
2026-04-21,TB-003,Pune,PUN-D2,1373,56636.25
21 Apr 2026,TB-004,Ahmedabad,AHM-D1,1261,"52,016"
2026-04-21,TB-004,BGL,0BEN-D2,1132,46695.0
2026-04-21,TB-004,Delhi,0DEL-D2,1091,45003.75
2026-04-21,TB-004,Guwahati,GUW-D2,779,"32,134"
2026-04-21,TB-004,Jaipur,JAI-D2,792,32670.0
2026-04-21,TB-004,Lucknow,LUC-D2,862,35557.5
2026-04-21,TB-004,Mumbai,MUM-D2,1006,41497.5
2026-04-21,TB-004,Patna,PAT-D1,739,30483.75
2026-04-21,TB-004,Pune,PUN-D2,996,41085.0
2026-04-21,TB-005,Ahmedabad,AHM-D1,427,41632.5
2026-04-21,TB-005,Chennai,0CHE-D1,508,49530.0
21-04-2026,TB-005,Guwahati,GUW-D1,363,35392.5
04/21/26,TB-005,Jaipur,JAI-D2,379,"Rs 36,952"
2026-04-21,TB-005,Kolkata,KOL-D2,474,46215.0
2026-04-21,TB-005,Mumbai,MUM-D1,537,52357.5
2026-04-21,TB-005,Pune,PUN-D1,#N/A,42997.5
21-04-2026,TB-006,Ahmedabad,AHM-D1,535,52162.5
2026-04-21,TB-006,Chennai,CHE-D2,490,47775.0
04/21/26,TB-006,Delhi,DEL-D2,NA,55575.0
2026-04-21,TB-006,Guwahati,GUW-D1,345,"33,638"
2026-04-21,TB-006,Hyderabad,HYD-D2,419,40852.5
2026-04-21,TB-006,Lucknow,LUC-D1,273,26617.5
2026-04-21,TB-006,Pune,PUN-D1,602,58695.0
2026-04-21,TB-007,Chennai,CHE-D2,592,57720.0
2026-04-21,TB-007,Guwahati,GUW-D2,318,31005.0
2026-04-21,TB-007,Kolkata,KOL-D2,574,55965.0
2026-04-21,TB-007,Lucknow,LUC-D1,317,30907.5
2026-04-21,TB-007,Mumbai,MUM-D1,531,51772.5
04/21/26,TB-007,Patna,0PAT-D2,293,28567.5
2026-04-21,TB-007,Pune,PUN-D2,462,45045.0
2026-04-21,TB-008,Ahmedabad,AHM-D1,,"Rs 43,125"
2026-04-21,TB-008,BGL,BEN-D2,221,41437.5
21-04-2026,TB-008,Delhi,DEL-D1,161,30187.5
2026-04-21,TB-008,Hyderabad,HYD-D2,207,"38,812"
04/21/26,TB-008,Kolkata,KOL-D1,196,"Rs 36,750"
2026-04-21,WW-001,Ahmedabad,AHM-D1,1084,"Rs 36,585"
2026-04-21,WW-001,BGL,0BEN-D2,NA,45056.25
04/21/26,WW-001,Chennai,CHE-D1,1346,45427.5
04/21/26,WW-001,Delhi,DEL-D2,1030,34762.5
21-04-2026,WW-001,Hyderabad,HYD-D2,1308,44145.0
2026-04-21,WW-001,Jaipur,JAI-D1,656,22140.0
2026-04-21,WW-001,Kolkata,0KOL-D1,1293,43638.75
2026-04-21,WW-001,Lucknow,LUC-D1,895,"Rs 30,206"
2026-04-21,WW-001,Mumbai,MUM-D2,1177,39723.75
2026-04-21,WW-002,Ahmedabad,AHM-D2,1205,"Rs 40,669"
2026-04-21,WW-002,Delhi,0DEL-D2,1203,40601.25
2026-04-21,WW-002,Guwahati,GUW-D1,643,21701.25
2026-04-21,WW-002,Hyderabad,HYD-D1,1167,39386.25
21 Apr 2026,WW-002,Jaipur,JAI-D2,690,23287.5
2026-04-21,WW-002,Lucknow,LUC-D1,663,22376.25
2026-04-21,WW-002,Mumbai,MUM-D1,1250,42187.5
2026-04-21,WW-002,Patna,PAT-D1,843,28451.25
2026-04-21,WW-002,Pune,0PUN-D2,1055,35606.25
2026-04-21,WW-003,Chennai,CHE-D2,446,28432.5
2026-04-21,WW-003,Delhi,DEL-D2,594,37867.5
2026-04-21,WW-003,Kolkata,KOL-D2,496,31620.0
2026-04-21,WW-003,Lucknow,LUC-D1,401,25563.75
2026-04-21,WW-003,Mumbai,MUM-D1,580,36975.0
21 Apr 2026,WW-003,Patna,PAT-D2,389,24798.75
2026-04-21,WW-003,Pune,PUN-D2,557,35508.75
04/21/26,WW-004,BGL,BEN-D2,603,38441.25
2026-04-21,WW-004,Chennai,CHE-D1,462,29452.5
2026-04-21,WW-004,Guwahati,GUW-D1,318,"Rs 20,272"
2026-04-21,WW-004,Jaipur,JAI-D2,369,23523.75
2026-04-21,WW-004,Kolkata,KOL-D1,478,"30,472"
2026-04-21,WW-004,Mumbai,MUM-D1,440,28050.0
2026-04-21,WW-004,Patna,0PAT-D2,308,19635.0
2026-04-21,WW-005,BGL,BEN-D1,439,27986.25
2026-04-21,WW-005,Chennai,CHE-D2,509,"Rs 32,449"
2026-04-21,WW-005,Delhi,DEL-D1,589,37548.75
2026-04-21,WW-005,Hyderabad,HYD-D1,428,"Rs 27,285"
2026-04-21,WW-005,Lucknow,LUC-D2,404,25755.0
2026-04-21,WW-005,Mumbai,MUM-D1,597,38058.75
2026-04-21,WW-005,Pune,PUN-D1,564,35955.0
2026-04-21,WW-006,Ahmedabad,AHM-D2,167,20040.0
2026-04-21,WW-006,Chennai,CHE-D1,167,20040.0
04/21/26,WW-006,Jaipur,JAI-D2,149,17880.0
2026-04-21,WW-006,Mumbai,MUM-D2,197,23640.0
04/21/26,WW-006,Pune,0PUN-D2,214,25680.0
2026-04-21,WW-007,Delhi,0DEL-D1,197,23640.0
2026-04-21,WW-007,Hyderabad,HYD-D2,212,25440.0
21 Apr 2026,WW-007,Mumbai,MUM-D1,232,"27,840"
2026-04-21,WW-007,Patna,PAT-D2,107,12840.0
2026-04-21,WW-007,Pune,PUN-D1,188,22560.0
2026-04-21,WW-008,Chennai,CHE-D1,231,27720.0
2026-04-21,WW-008,Delhi,DEL-D1,NA,22800.0
04/21/26,WW-008,Guwahati,GUW-D1,114,"13,680"
2026-04-21,WW-008,Hyderabad,HYD-D1,176,21120.0
2026-04-21,WW-008,Mumbai,MUM-D1,183,"Rs 21,960"
2026-04-28,CK-001,Ahmedabad,AHM-D1,1075,4031.25
2026-04-28,CK-001,Chennai,CHE-D2,1152,4320.0
2026-04-28,CK-001,Delhi,DEL-D1,1285,4818.75
28 Apr 2026,CK-001,Guwahati,0GUW-D2,721,2703.75
2026-04-28,CK-001,Hyderabad,0HYD-D1,1371,5141.25
2026-04-28,CK-001,Jaipur,0JAI-D2,621,2328.75
2026-04-28,CK-001,Kolkata,0KOL-D1,1143,4286.25
2026-04-28,CK-001,Patna,PAT-D2,NA,"Rs 3,386"
2026-04-28,CK-001,Pune,PUN-D2,1195,4481.25
2026-04-28,CK-002,Ahmedabad,AHM-D1,-1,4597.5
28 Apr 2026,CK-002,BGL,BEN-D1,1282,4807.5
2026-04-28,CK-002,Guwahati,GUW-D1,775,2906.25
2026-04-28,CK-002,Jaipur,0JAI-D1,729,2733.75
2026-04-28,CK-002,Kolkata,KOL-D2,1279,4796.25
2026-04-28,CK-002,Lucknow,LUC-D1,810,3037.5
2026-04-28,CK-002,Mumbai,MUM-D1,1094,"4,102"
2026-04-28,CK-002,Patna,PAT-D1,825,3093.75
2026-04-28,CK-002,Pune,PUN-D1,1098,4117.5
2026-04-28,CK-003,Ahmedabad,AHM-D1,1250,4687.5
2026-04-28,CK-003,Delhi,DEL-D1,1253,"Rs 4,699"
28-04-2026,CK-003,Guwahati,GUW-D1,614,2302.5
04/28/26,CK-003,Hyderabad,HYD-D1,-1,3862.5
2026-04-28,CK-003,Jaipur,JAI-D2,627,2351.25
28 Apr 2026,CK-003,Kolkata,KOL-D1,1336,5010.0
2026-04-28,CK-003,Lucknow,LUC-D1,-1,2846.25
2026-04-28,CK-003,Mumbai,MUM-D1,1312,4920.0
2026-04-28,CK-003,Pune,PUN-D2,1036,3885.0
2026-04-28,CK-004,Ahmedabad,AHM-D2,1059,7942.5
2026-04-28,CK-004,BGL,0BEN-D2,1000,7500.0
28 Apr 2026,CK-004,Hyderabad,0HYD-D2,1370,10275.0
2026-04-28,CK-004,Jaipur,JAI-D2,812,"Rs 6,090"
28 Apr 2026,CK-004,Kolkata,KOL-D2,972,7290.0
28-04-2026,CK-004,Lucknow,LUC-D2,622,4665.0
2026-04-28,CK-004,Mumbai,MUM-D1,1275,9562.5
2026-04-28,CK-004,Patna,0PAT-D1,752,"Rs 5,640"
2026-04-28,CK-004,Pune,PUN-D2,1360,10200.0
28-04-2026,CK-005,BGL,BEN-D1,1372,"10,290"
28 Apr 2026,CK-005,Chennai,CHE-D1,,7890.0
2026-04-28,CK-005,Delhi,DEL-D1,1261,9457.5
2026-04-28,CK-005,Guwahati,GUW-D2,879,6592.5
2026-04-28,CK-005,Hyderabad,HYD-D2,1067,8002.5
28-04-2026,CK-005,Jaipur,JAI-D1,798,5985.0
2026-04-28,CK-005,Kolkata,KOL-D2,991,7432.5
2026-04-28,CK-005,Lucknow,LUC-D2,782,5865.0
2026-04-28,CK-005,Pune,PUN-D2,1005,7537.5
2026-04-28,CK-006,Ahmedabad,AHM-D2,1071,8032.5
2026-04-28,CK-006,BGL,BEN-D2,947,7102.5
2026-04-28,CK-006,Chennai,CHE-D1,937,7027.5
2026-04-28,CK-006,Delhi,DEL-D1,1201,9007.5
2026-04-28,CK-006,Guwahati,GUW-D1,915,6862.5
2026-04-28,CK-006,Hyderabad,HYD-D1,1168,8760.0
28 Apr 2026,CK-006,Kolkata,0KOL-D2,1127,8452.5
28-04-2026,CK-006,Mumbai,MUM-D2,1212,9090.0
04/28/26,CK-006,Pune,PUN-D1,1091,8182.5
2026-04-28,CK-007,Ahmedabad,AHM-D1,449,10102.5
2026-04-28,CK-007,Delhi,0DEL-D1,590,"13,275"
2026-04-28,CK-007,Guwahati,GUW-D2,292,6570.0
2026-04-28,CK-007,Hyderabad,HYD-D2,-1,9855.0
2026-04-28,CK-007,Jaipur,JAI-D1,273,6142.5
2026-04-28,CK-007,Kolkata,KOL-D2,617,13882.5
2026-04-28,CK-007,Patna,PAT-D2,405,"Rs 9,112"
2026-04-28,CK-008,Ahmedabad,AHM-D2,423,"Rs 9,518"
2026-04-28,CK-008,BGL,BEN-D2,469,10552.5
28-04-2026,CK-008,Chennai,0CHE-D2,506,11385.0
2026-04-28,CK-008,Delhi,DEL-D1,601,13522.5
2026-04-28,CK-008,Hyderabad,HYD-D1,503,"Rs 11,318"
2026-04-28,CK-008,Jaipur,JAI-D1,389,8752.5
04/28/26,CK-008,Pune,PUN-D1,508,11430.0
28 Apr 2026,CK-009,BGL,BEN-D2,469,10552.5
28 Apr 2026,CK-009,Delhi,0DEL-D1,479,10777.5
28 Apr 2026,CK-009,Guwahati,GUW-D2,402,9045.0
2026-04-28,CK-009,Hyderabad,HYD-D1,537,12082.5
2026-04-28,CK-009,Jaipur,JAI-D2,341,7672.5
2026-04-28,CK-009,Mumbai,MUM-D1,438,"9,855"
04/28/26,CK-009,Patna,PAT-D2,289,6502.5
2026-04-28,CK-010,BGL,0BEN-D1,588,"13,230"
04/28/26,CK-010,Chennai,CHE-D2,445,"Rs 10,012"
2026-04-28,CK-010,Guwahati,GUW-D1,383,8617.5
04/28/26,CK-010,Hyderabad,HYD-D1,420,9450.0
2026-04-28,CK-010,Jaipur,JAI-D2,338,7605.0
2026-04-28,CK-010,Kolkata,KOL-D1,591,13297.5
2026-04-28,CK-010,Mumbai,MUM-D2,591,13297.5
28-04-2026,CO-001,Ahmedabad,AHM-D1,1316,9870.0
2026-04-28,CO-001,BGL,BEN-D1,992,7440.0
2026-04-28,CO-001,Delhi,DEL-D1,957,7177.5
2026-04-28,CO-001,Guwahati,GUW-D1,771,5782.5
2026-04-28,CO-001,Hyderabad,HYD-D2,1020,7650.0
2026-04-28,CO-001,Jaipur,JAI-D1,636,4770.0
2026-04-28,CO-001,Kolkata,0KOL-D1,982,7365.0
2026-04-28,CO-001,Lucknow,LUC-D2,621,4657.5
2026-04-28,CO-001,Mumbai,MUM-D2,1384,10380.0
04/28/26,CO-001,Pune,PUN-D2,1346,"Rs 10,095"
